"ID","name","category","developer","rating"
"b3047","Billionaire Business Capitalist Tycoon!","Entertainment","Alegrium","4.66455"
"b3048","Minecraft Seeds Lite","Strategy","JN Interactive AB","4.1326"
"b3049","Empire: Four Kingdoms - medieval MMO","Simulation","Goodgame Studios","18431 Ratings"
"b3050","Plants vs. Zombies","Strategy","PopCap","4.08514"
"b3051","reMovem (free)","Puzzle","Mundue LLC","3.48"
"b3052","World of Tanks Blitz","Strategy","WARGAMING Group Limited","3.825"
"b3053","Bubble Explode","Puzzle","Spooky House Studios UG (haftungsbeschraenkt)","4.72182"
"b3054","Bubble Ball","Entertainment","Nay Games LLC","3.76522"
"b3055","Plague Inc.","Strategy","Ndemic Creations","4.61635"
"b3056","Megapolis","Entertainment","Social Quantum","4.5913"
"b3057","Gummy Drop! Free Match 3 Puzzle Game","Inc","Big Fish Games, Inc","4.5732"
"b3058","Farm Story","Simulation","Storm8 Studios","4.10538"
"b3059","Star Wars: Commander","Entertainment","Disney","4.54273"
"b3060","Hearthstone: Heroes of Warcraft","Entertainment","Blizzard Entertainment, Inc.","3.65922"
"b3061","Make It Rain: The Love of Money","Strategy","Space Inch, LLC","26362 Ratings"
"b3062","Sudoku (Free)","Games","Mighty Mighty Good Games","4.65764"
"b3063","Bloons TD Battles","Strategy","Ninja Kiwi","4.66406"
"b3064","Toilet Time - Mini Games to Play in the Bathroom","Family","Tapps Tecnologia da Informao Ltda.","4.71875"
"b3065","Hidden Objects: Gardens of Time","Entertainment","RockYou, Inc.","3.35961"
"b3066","Chess Free","Strategy","Optime Software LLC","3.97327"
"b3067","Pokmon Duel","Strategy","The Pokemon Company","3.07351"
"b3068","SimCity BuildIt","Simulation","Electronic Arts","4.4867"
"b3069","Castle Clash: Rise of Beasts","Action","IGG.COM","3.69272"
"b3070","Agar.io","Strategy","Miniclip.com","3.82633"
"b3071","aa","Strategy","General Adaptive Apps Pty Ltd","4.04911"
"b3072","Boom Beach","Strategy","Supercell","4.24474"
"b3073","Clash Royale","Strategy","Supercell","4.29331"
"b3074","Cooking Fever","Entertainment","Nordcurrent","4.47539"
"b3075","Plants vs. Zombies 2","Strategy","PopCap","4.35714"
"b3076","Clash of Clans","Action","Supercell","4.45873"
"b3077","JackPad","Inc.","Jackbox Games, Inc.","1.81818"
"b3078","Cell.io Pocket: Eat or be eaten 2016 - hunter aerox of unchained (scramble in the cascade online game)","Trivia","Linh Nguyen","4.16216"
"b3079","Movie Trivia Quiz: Guess pop movie stars, actors, actresses. New fun puzzles!","Word","Innoge Labs Inc.","4.75846"
"b3080","FREE Sudoku Pen &amp; Paper Book with 200,000 Puzzles!","Education","Boy Howdy Technology LLC","4.92856"
"b3081","Maps of our World - The geography quiz","Educational","Trilliarden","4.72171"
"b3082","Guess The Movie - 4 Pics 1 Movie","Entertainment","Conversion, LLC","4.34707"
"b3083","Flappy Game : Original Bird Returns","Music","yan jian","4.15165"
"b3084","Icon Pop Song 2","Trivia","Alegrium","3.96471"
"b3085","What Would Our Child Look Like ? - Baby Face Maker","Trivia","YIN HuiYing","2.33332"
"b3086","White Tiles 2 : Piano Master ( Don't Step The White Tile 2 )","Arcade","guangyao ning","3.72414"
"b3087","Millionaire Game Free","Educational","Radu Gosman","4.07407"
"b3088","Walk Against Humanity","Health & Fitness","Launch LLC","3.0"
"b3089","Prison Break (Free)","Role Playing","Ginny Wang","3.20833"
"b3090","Soccer Quiz and Football Trivia: Libertadores and UEFA","Sports","Celso Zlochevsky","4.5974"
"b3091","Puzzle Man Pro - the best free classic jigsaw puzzles game","Entertainment","Ferran Tebe","4.41303"
"b3092","Spell Grid : Swipe Letters, Spell Words","Entertainment","Fresh Logo SRL","4.52674"
"b3093","Phrase Wheel ","Games","Pocket Play - Top Free Apps and Games","4.16216"
"b3094","Word Search - Find Crossword Challenged Puzzles","Card","zhang huan","4.62061"
"b3095","The Singing Bee","Trivia","KOALA DE DEVELOPMENT SC","4.55424"
"b3096","Bubble Shooter Classic - Free Pop Bubble Games","dejian liu","dejian liu","4.5625"
"b3097","Guess the Song: Name that tune music quiz game free","Music","Webstone Oy","3.53535"
"b3098","Guess the Difference - Spot What's the Differences and Hidden Objects?","Entertainment","Potato Powered Games Ltd","4.30356"
"b3099","aa-bb","Trivia","Ziyin Wei","4.30047"
"b3100","Push This Button - Crazy Question Drinking Games","Oliver Saylor","Oliver Saylor","2.0"
"b3101","A Wedding Day Fashion Life &amp; Dash Story: my campus makeover salon holiday games for teen boo girls","Simulation","VZO entertainment","4.40887"
"b3102","Spot My Celeb! - Find the Difference Celebrity Photo Quiz Game","Music","Green Elephant","4.81743"
"b3103","The Chase Official GSN Free Quiz App","Trivia","Game Show Network","4.49758"
"b3104","Movie Quiz - Cinema, guess what is the movie!","Entertainment","guillaume coulbaux","4.81429"
"b3105","AAAA Word Search - Find &amp; swipe Crossword, Color Puzzle Games","GONG HUAPING","GONG HUAPING","4.64143"
"b3106","Cheats for \"Emoji Pop\" - get all the answers now with free auto game import!","Word","Ali Ibrahim","3.73333"
"b3107","Wits &amp; Wagers: Trivia Party","Board","Backflip Studios","4.64799"
"b3108","The Impossible Test 3 - Fun Free Trivia Game","Trivia","PixelCUBE Studios","3.2963"
"b3109","Fish Paradise","Entertainment","Kylin3D","4.22222"
"b3110","Logo Quiz - Guess the Brand Trivia Free Word Games","Mediaflex Games","Mediaflex Games","3.73"
"b3111","Basketball Quiz 2017 - Guess the Basket Celebs?","Trivia","Ludobros","4.5"
"b3112","gameit Play Trivia Games and Win Big Prizes","Trivia","GAMEIT INC","2.03333"
"b3113","Bible Quizzer","Education","Supergonk Ltd.","3.98214"
"b3114","Word Ladder","Word","Sporcle, Inc","3.86561"
"b3115","Vampire or Not","Trivia","Free.Kompany","1.0"
"b3116","Trivia To Go - crack this quiz app for iPhone and iPad","Trivia","The Crossword, Trivia, IQ Test &amp; Solitaire Family","4.36667"
"b3117","High School Girls Kissing","Trivia","Barret chen","4.01417"
"b3118","Guess The Movie Game - A film pop quiz trivia to test your knowledge of blockbusters. From Conjuring and Carrie to Despicable Me, Thor and Jackass: quotes, hints, posters, actors &amp; actresses.","Word","W8 LLC","4.6041"
"b3119","Battle by Ships ~ PirateFleet","Board","vukee Games GmbH &amp; Co. KG","4.10909"
"b3120","Word Search (Full version) - Find Hidden Words Puzzle, Brain Daily Crossword Bubbles Free Game","Trivia","Huy Le","4.72032"
"b3121","Family Feud HD","Entertainment","Ludia","3.6811"
"b3122","Cat VS Dog -Online","Games","Classic Games","4.42654"
"b3123","Guess the Logo Pic Brand - Word Quiz Game!","Trivia","Quicksand Playground","3.2"
"b3124","Switch Sides - Cube Adventure","Family","SOULGAME INFORMATION CO LTD","3.19048"
"b3125","Rock On - A SongPop Adventure","Trivia","FreshPlanet Inc.","4.44905"
"b3126","Guess the Sneakers - Kicks Quiz for Sneakerheads","Inc.","Tapgang Apps and Games, Inc.","3.0"
"b3127"," - ","Trivia","Tamatem Inc.","4.54328"
"b3128","Wrestle Jump Man","Action","liang zhou","4.83333"
"b3129","Sporcle","Entertainment","Sporcle, Inc","3.33333"
"b3130","Ultimate Movie Trivia - Disney Edition","Entertainment","The App Ward","3.76515"
"b3131"," lite","Entertainment","NADsoft","4.17495"
"b3132","500 Movie : guess the film or what's icon me fun non despicable quiz","Entertainment","YOUNG MOO LEE","4.54947"
"b3133","Bible Quiz Game ","Education","Stojan Pesic","4.0"
"b3134","Rolling Snake.io - Worm IO Multiplayer Online Slither War Game - Free Agar Skins Version","Entertainment","Ye Ma","4.70234"
"b3135","Complete - Quiz for Minecraft","Trivia","Sebastian Perez","4.07059"
"b3136","Talking Super Car - New Planet","Entertainment","TuTApp","3.39655"
"b3137","Toilet Paper Dragging","Entertainment","M&amp;P Software","3.97059"
"b3138","Animal Preschool Circus-Educational Learning Games","Joy Preschool Game","Joy Preschool Game","288 Ratings"
"b3139","Stupid Test!","Entertainment","Leigh Be","2.47826"
"b3140","Llama or Duck","Puzzle","Yuan Ruan","4.1954"
"b3141","Guess The Block - Brand new quiz game for Minecraft","Trivia","JN Interactive AB","4.1174"
"b3142","Ellen's Know or Go Free","Entertainment","Warner Bros.","3.82363"
"b3143","Scary Prank by IFS","Adventure","Yuan Ruan","3.75"
"b3144","Move the Match - Matchstick Puzzles for Free","Puzzle","PlayReap Studios","4.45454"
"b3145","Speed Guess - Something","Trivia","Zynga Inc.","3.57143"
"b3146","The Price is Right Decades","Family","Ludia","3.95624"
"b3147","Color Mania - Guess the Color!","Trivia","The Wild Labs","3195 Ratings"
"b3148","Atomas","Family","Max Gittel","4.73076"
"b3149","QuizCraze Characters - guess what's the hi color character in this mania logos quiz trivia game","Trivia","VZO entertainment","3.90698"
"b3150","JEOPARDY! HD - America's Favorite Quiz Game","Trivia","Sony Pictures Television","3.8484"
"b3151","White Tiles - Hit Black Color Block Square","Productivity","yajun xiong","3.55556"
"b3152","Guess The Song - New music quiz!","Entertainment","JN Interactive AB","4.33138"
"b3153","Amazing Coin(USD): Money Counting Learning games","Education","Joy Preschool Game","794 Ratings"
"b3154","Odd 1 Out! ~ pic, logo &amp; color shade spotter for spot the difference fans!","Puzzle","Candywriter, LLC","4.60086"
"b3155","WorldCraft &amp; Exploration Craft 3D","Trivia","YuBo Chen","2.94118"
"b3156","Fish Mania","Puzzle","Kan Hong","4.69024"
"b3157","Princess Makeover ^0^","Trivia","Jinlong Chen","4.00101"
"b3158","Math Splash Bingo : Fun Numbers Academy of Games and Drills for 1st, 2nd, 3rd, 4th and 5th Grade Elementary &amp; Primary School Math","Educational","DartFrog llc","3.44248"
"b3159","2048 Number Puzzle game + Best 2048 app with unlimited undo feature, 5x5 mode, time survival mode plus #1 multiplayer","Board","Estoty","4.25509"
"b3160","Quiz Run - Challenge your friends!","Trivia","Voodoo","4.4516"
"b3161","Will Not Pass: Impossible Quiz, Moron IQ and Idiot Brain Multiplayer Test Free","Puzzle","Frozen Monkey Apps","3.03659"
"b3162","Pictopia: Disney Edition","Board","Wonder Forge, Inc","3.69643"
"b3163","Cooking GamesChristmas Cake Hous","Family","Barret chen","3.94834"
"b3164","Bubble Breaker Free","Entertainment","Li Ltd.","3.44026"
"b3165","Quiz of Kings","Education","Elyas Nadali","3.45"
"b3166","ABC Circus (Free) -Alphabet Learning&amp;Tracing Games","Joy Preschool Game","Joy Preschool Game","426 Ratings"
"b3167","94 Degrees","Trivia","Scimob","4.44383"
"b3168","Preschool &amp; Kindergarten learning kids games free","Educational Books","Kids Academy Co apps: Preschool &amp; Kindergarten Learning Kids Games, Educational Books, Free Songs","4.66667"
"b3169","JEOPARDY! - America's Favorite Quiz Game","Trivia","Sony Pictures Television","4.01675"
"b3170","Coloring Book for Kids: Animal","Trivia","Bejoy Mobile","3.41176"
"b3171","Colorin - The fun free coloring in book logo quiz game for adults","Entertainment","Poptacular Ltd","4.28571"
"b3172","Sports Logos quiz game (University and college sport logo guessing games) cool new and fun games to help you learn the mascots and brands of your favorite professional and collegiate athletics basketball teams","Trivia","prodip sarkar","4.8162"
"b3173","Balloon Crush","Education","Liting Tan","4.45122"
"b3174","iRoll Up Friends: Multiplayer Rolling and Smoking Simulator Game","Inc.","Tapgang Apps and Games, Inc.","3.125"
"b3175","Restaurant Fan Logo Quiz : Crack the Cooking Shop Image Trivia Guess Game Free","Entertainment","Suwan Banthong","4.67345"
"b3176","Infinite Word Search Puzzles - Word Find Pro","Trivia","Conversion, LLC","3.71429"
"b3177","Idiot Test - Way too funny!","Puzzle","CreativeNose","4.26807"
"b3178","Super Bird: Let.Go!","Family","Mingcan Huang","3.66578"
"b3179","Sports Jeopardy! - Quiz game for fans of football, basketball, baseball, golf and more","Sports","Sony Pictures Television","3.29565"
"b3180","Fruit Candy Dash FREE - The Kingdom of Geometry Crush Blast Soda Saga (Queen of Jelly Merged Games Free 10)","Social Networking","Hong Lu","4.45833"
"b3181","Mental Math Cards - Tips, Fact Practice, &amp; Timed Challenge","Education","Nicholas McNamara","4.31724"
"b3182","Emoji Games - Solve the Emojis - Free Guess Game","Trivia","Emoji+","4.51515"
"b3183","Classic Miner Free","Trivia","LIN YI YUN","3.99457"
"b3184","Ultimate Fan Club - One Direction Edition","Entertainment","Vertebit LLC","4.5489"
"b3185","4 Pics 1 Movie!","Trivia","Game Circus LLC","4.11765"
"b3186","Song Quiz, Guess Radio Music Game","Trivia","Celso Zlochevsky","4.46424"
"b3187","What's My Age?","Educational","Odin's Eye LLC","2.9"
"b3188","Christmas Food Fever Cooking Maker Kids Games","Fancy Quiz Games","Fancy Quiz Games","3.82545"
"b3189","Close Up Music Stars by Mediaflex Games","Mediaflex Games","Mediaflex Games","4.51999"
"b3190","White Piano 4 : ( Don't Hit the White Tiles and Free Small Game Set )","Entertainment","Charles How","4.03922"
"b3191","The Test: Fun for Friends!","Lifestyle","LOTUM one GmbH","3.625"
"b3192","Trivia for Minecraft.","Entertainment","Mega Rock, LLC","4.46915"
"b3193","FunBlast Trivia Free","Lifestyle","Fun2Go Trivia &amp; More","4.33195"
"b3194","Instructions for LEGO How To Build New Toys","Trivia","Damir Nigomedyanov","3.81818"
"b3195","Quiz Your Friends - See who knows you the best!","Entertainment","Youth Media Network","653 Ratings"
"b3196","Wonder Polls: Question Everything! Free","Social Networking","Wonder Polls LLC","4.4935"
"b3197","Dot Up!","Arcade","App Cow","4.33282"
"b3198","Logo Quiz Ultimate","Family","symblCrowd GmbH","3.9115"
"b3199","Music Tiles - Piano, Guitar, Drum and Dubstep Songs","Music","Cartoon Mobile Inc.","4.54161"
"b3200","The Unbeatable Game - IQ","Trivia","Architect Games LLC","4.55307"
"b3201","Okay?","Trivia","Philipp Stollenmayer","4.89649"
"b3202","Top Quiz by Top Free Games","Top Free Games","Top Free Games","3.51899"
"b3203","The Impossible Test 2 - Fun Free Trivia Game","Entertainment","PixelCUBE Studios","3.36364"
"b3204","Emoji Games - Find the Emojis - Free Guess Game","Trivia","Emoji+","4.65189"
"b3205","Trivia Crack (Ad Free)","Entertainment","Etermax","none"
"b3206","Knowledge Trainer: Warm Up Edition try the most challenging trivia app for iPhone and iPad for free","Trivia","the binary family","4.46511"
"b3207","Colorfly : Coloring Book for Adults - Free Games","JoyCastle","JoyCastle","4.41052"
"b3208","Guess the Color - ColorMania","Trivia","Potato Powered Games Ltd","4.32785"
"b3209","Guess The Song Game - Music pop quiz","Music","W8 LLC","4.64055"
"b3210","Tricky Test 2: Genius Brain?","Entertainment","Orangenose Studios","4.91408"
"b3211","The Impossible Test SUMMER - Fun Free Trivia Game","Entertainment","PixelCUBE Studios","3.67568"
"b3212","Guess the movie (pop quiz trivia guessing Games)!","Trivia","Applewood Apps LLC","4.69227"
"b3213","True or False: Quiz Battle","Trivia","LOTUM one GmbH","4.50244"
"b3214","The Impossible Test CHRISTMAS - Best Free Holiday Trivia Game","Trivia","PixelCUBE Studios","3.43243"
"b3215","Trivia Crack Kingdoms","Entertainment","Etermax","3.60714"
"b3216","Guess The 90's!","Puzzle","Conversion, LLC","4.03251"
"b3217","Pixduel","Entertainment","FEO Media","3.58974"
"b3218","Colormania - Guess the Colors","Puzzle","Genera Mobile","4.46985"
"b3219","Dictator: Outbreak","Trivia","Tigrido","4.52222"
"b3220","SongPop 2 - Guess The Song","Music","FreshPlanet Inc.","3.84545"
"b3221","Icomania","Puzzle","LOTUM media GmbH","4.38589"
"b3222","Celebrity Guess (guessing Celebrities quiz games)","Trivia","Applewood Apps LLC","4.69166"
"b3223","4 Pics 1 Song","Music","Game Circus LLC","4.65873"
"b3224","Family Feud 2","Entertainment","Ludia","3.69206"
"b3225","The Impossible Test - Fun Free Trivia Game","Entertainment","PixelCUBE Studios","3.74815"
"b3226","What's the Difference? - Spot the Hidden Objects","Trivia","Candywriter, LLC","4.75861"
"b3227","Bubble Shooter Free","Entertainment","REANIX","30786 Ratings"
"b3228","SongPop","Music","FreshPlanet Inc.","4.2847"
"b3229","QuizUp","Social Networking","Glu Games Inc","3.29895"
"b3230","Trivia Crack","Family","Etermax","3.82813"
"b3231","4 Words- Free Word Association Game","Education","MochiBits, LLC","4.42514"
"b3232","Hangman","Word","Zelnut","3.81818"
"b3233","Word Search 365 Free","Board","Rhock &amp; Rholl Studios, LLC","4.56667"
"b3234","Whats the Team? Football Quiz Mobile Sport Game!","Entertainment","ARE Apps Ltd","139 Ratings"
"b3235","Conundra: A Brain Training Word Game!","Educational","Sarah Pierce","728 Ratings"
"b3236","Word Crush - Word Search Brain Training Free Games","Mediaflex Games","Mediaflex Games","4.09293"
"b3237"," : ","Word","Alrazy Labs","4.69644"
"b3238","Guess The Brand Game - #1 Logotype pop quiz and trivia to test who knows what's that food, car or fashion company logo!","Word","Lucerotech LLC","4.67694"
"b3239","Holiday Charades!","Word","FatChicken Studios","932 Ratings"
"b3240","Word Cats","Trivia","Mana Cube","4.69231"
"b3241","Riddles &amp; Bits ~ guess 24 x 7 little words in crossword puzzles","Word","Candywriter, LLC","4.53946"
"b3242","First &amp; Sight Words (Deluxe): Spelling &amp; Learning","Education","Joy Preschool Game","276 Ratings"
"b3243","Guess The Footballer - Soccer","Sports","Wubu Apps Limited","4.68966"
"b3244","Guess the Logos (World Brands and Logo Trivia Quiz Game)","Word","MigoApps, LLC","4.53332"
"b3245","Pic the Song - Music Puzzle Game","Music","Juxta Labs, Inc","4.18182"
"b3246","Word Academy ","Trivia","Scimob","2666 Ratings"
"b3247","WordNerd - The picture puzzle game for word nerds","Word","Poptacular Ltd","2.90909"
"b3248","Survey Solver ~ a word feud style family tv guessing game","Word","Candywriter, LLC","4.61428"
"b3249","Crush Letters - Word Search Themes","Board","Hi Studio Limited","4.47222"
"b3250","Logic Grid Puzzles - Word Games For Brain Training","Education","Ross McNamara","4.75918"
"b3251","wurdle","Entertainment","Lucky Star Software","4.28068"
"b3252","Word Jewels - Words Scramble to Boggle your Mind!","Education","Boy Howdy Technology LLC","5979 Ratings"
"b3253","FREE Hangman: The Ultimate Hang Man Challenge Game","Trivia","Boy Howdy Technology LLC","4.71429"
"b3254","Brain Games : Words &amp; Numbers for Brain Training","Entertainment","Fresh Logo SRL","4.58125"
"b3255","iHeart Love Compatibility Match Calculator Free - Test Your Crush!","Entertainment","RFAM Group LLC","2.54999"
"b3256","Word Search Little Books","Puzzle","SmartyPantsCoding, LLC","4.84138"
"b3257","This or That..","Word","A Creative Endeavor","4.73655"
